OBJECTID,Station_ID,Feature_Origin,Notes,Confidence_Feature_ID,Mode_Observation,Slip_Sense,Scarp_Facing_Direction,Local_Fault_Dip,Local_Fault_Azimuth_Degrees,Slip_Azimuth,Fault_Slip_Measurement_Type,Heave_cm,Heave_min_cm,Heave_max_cm,Rupture_Expression,Rupture_Width_m,Rupture_Width_Min_m,Rupture_Width_Max_m,VM_Slip_Azimuth,Plunge,Net_Slip_Preferred_cm,Net_Slip_Min_cm,Net_Slip_Max_cm,Vector_Measurement_Confidence,Vector_Offset_Feature_Notes,Horizontal_Separation_cm,Horizontal_Separation_Min_cm,Horizontal_Separation_Max_cm,Vertical_Separation_cm,Vertical_Separation_Min_cm,Vertical_Separation_Max_cm,Slip_Measurement_Confidence,Slip_Offset_Feature_Notes,Diameter_m,Height_of_Material_m,Estimated_Max_VertMov_m,LQ_Area_Affected_sqm,Date_of_Movement,Displacement_Amount,Est_Direction_SM,Landslide_Feature,Slide_Type,Material_Type,Depth,SM_Area_Affected_sqm,Est_Max_Drop_Elev_ft,Length_Exposed_Downslope,Cause_of_Damage,Facility_Affected,Utility_Affected,Damage_Severity,GlobalID,CreationDate,Creator,EditDate,Editor,_citation,_comp_offset,_latitude,_longitude,_observed_feature,_orig_lat,_orig_lon,_photo,_trace
557,604,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:26,,,,,,,,,,,,,,,00:03.2,Wells,00:03.2,Napa_Migration,,,38.28784667,-122.3270014,Pavement,38.28784561,-122.3269882,Y,C
558,605,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:30,,,,,,,,,,,,,,,00:03.2,Wells,00:03.2,Napa_Migration,,,38.28784667,-122.3270014,Pavement,38.28783417,-122.3269806,Y,C
559,606,Tectonic,"Source: Napa 2014; Pervasive, on-strike en echelon ground cracking, 3-5 cm lateral, 7-8 cm vertical. Overall strike of features is 345-350 degrees. azimuth, some variation among individual cracks between 345 and 15 degrees. Compiler note: uptrhown side inferred from photo.",,,RL,E,,345-350,,,,,,,,,,,,,,,,,3-5*,,,7-8*,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,00:03.3,Brossy,00:03.3,Napa_Migration,,,38.28849631,-122.3273988,Soil,38.28847885,-122.3274307,Y,C
560,607,Tectonic,"Source: Napa 2014; Pervasive, on-strike en echelon ground cracking, 3-5 cm lateral, 7-8 cm vertical. Overall strike of features is 345-350 degrees azimuth; some variation among individual cracks between 345 and 15 degrees.",,,RL,not reported,,345-350,,,,,,,,,,,,,,,,,3-5*,,,7-8*,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,00:03.3,Brossy,00:03.3,Napa_Migration,,,38.28873902,-122.3274952,Soil,38.28873444,-122.3274841,N,C
561,608,Tectonic,"Source: Napa 2014; Pervasive, on-strike en echelon ground cracking, 3-5 cm lateral, 7-8 cm vertical (maximum). Overall strike of features is 345-350 degrees azimuth, some variation among individual cracks between 345 and 15 degrees. Compiler note: upthrown side inferred from photo.",,,RL,W,,345-350,,,,,,,,,,,,,,,,,3-5*,,,7-8*,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,00:03.3,Brossy,00:03.3,Napa_Migration,,,38.28897566,-122.3275735,Soil,38.28899384,-122.3275986,Y,C
562,609,Tectonic,"Source: Napa 2014; Left-stepping en echelon cracks, displacements measured an average of 3-5 cm +/- 1cm lateral, with up to 7-8 cm +/- 1 cm vertical. Overall strike of features is 345-350 degrees azimuth; some variation among individual cracks between 345 and 15 degrees. Cracks range from 3 - 12 meters in length  Compiler note: upthrown side inferred from photo.",,,RL,W,,345-350,,,,,,,,,,,,,,,,,2.5-4.5*,,,7-8 +/- 1*,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,00:03.3,Brossy,00:03.3,Napa_Migration,,,38.28951002,-122.3276969,Soil,38.289505,-122.3276825,Y,C
563,610,Tectonic,Source: Napa 2014; Cracks in gravel driveway no consistent tectonic indicators. Not observed off of driveway. May be related to water line break.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,00:03.4,Dawson,00:03.4,Napa_Migration,,,38.29008459,-122.328113,Soil,38.29001236,-122.3280792,Y,C
564,611,Tectonic,"Source: Napa 2014; ~5-m-wide zone of three or more left-stepping extensional (1-3 cm opening) cracks crossing vineyard dirt road adjacent to property-line fence. Fractures appear to continue to the south. Fault trend 309. ~5 cm of vertical separation on one crack, down to east (upslope-side down).",,,RL,W,,309,,,1-3*,,,,,,,,,,,,,,,,,5*,,,,,,,,,2014:09:12,,,,,,,,,,,,,,,00:03.4,Hecker,00:03.4,Napa_Migration,,,38.29888814,-122.3340142,Soil,38.29889297,-122.3340073,Y,C
565,612,Tectonic,Source: Napa 2014; One main crack plus 1-2 minor cracks where it crosses transverse dirt road. Zone here appears to step left 5 m or so onto adjacent property where fracture is visible on other side of fence (limited view). Fault trend 323-325.,,,,,,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:12,,,,,,,,,,,,,,,00:03.4,Hecker,00:03.4,Napa_Migration,,,38.29908087,-122.3342185,Soil,38.2992363,-122.3342438,Y,C
566,613,Uncertain,Source: Napa 2014; Site name: round_hill - Measurement: None - Measurement azimuth: None - Feature azimuth: None - Displacement sense: None; buckling and broken water main.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:03.4,Morelan/Trexler,00:03.4,Napa_Migration,"Morelan, A., Trexler, C., and Oskin, M., 2015, Surface-Rupture and Slip Observations on the Day of the 24 August 2014 South Napa Earthquake: Seismological Research Letters, v. 86, no. 4, p. 1119-1127; supplemental materials are also available online at: https://ucdavis.app.box.com/s/9zsz84638fp90grhikzx",,38.30361675,-122.3370341,Pavement,38.30361176,-122.3370209,Y,C
567,614,Uncertain,Source: Napa 2014; Location of reported rupture. Many pre-existing cracks in street and curb. No obvious throughgoing pattern. No clear evidence of rupture here or elsewhere on Round Hill Circle.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:27,,,,,,,,,,,,,,,00:03.5,Rubin,00:03.5,Napa_Migration,,,38.30379604,-122.337057,Pavement,38.30379105,-122.3370438,N,C
568,615,Uncertain,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:26,,,,,,,,,,,,,,,00:03.5,Lancaster,00:03.5,Napa_Migration,,,38.30410122,-122.3372325,Pavement,38.30409622,-122.3372192,Y,C
569,616,Uncertain,Source: Napa 2014; Extensional cracks roughly along the trend of the fault zone to the north.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:01,,,,,,,,,,,,,,,00:03.5,Seitz,00:03.5,Napa_Migration,,,38.30452846,-122.3354396,Curb/Sidewalk,38.30452347,-122.3354263,N,C
570,617,Tectonic,"Source: Napa 2014; Browns Valley Road. Right-lateral deflection in wood fence, over wide zone.",,,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:03.6,Delattre,00:03.6,Napa_Migration,,,38.30547069,-122.3370036,Wall/Fence,38.30599976,-122.336998,Y,C
571,618,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:03.6,Dawson/Davenport,00:03.6,Napa_Migration,,,38.30547069,-122.3370036,Pavement,38.30542755,-122.3369751,Y,C
572,619,Tectonic,Source: Napa 2014; Photo of RL rupture across Browns Valley Road.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:03.6,Lienkaemper/Schwartz,00:03.6,Napa_Migration,,,38.30550652,-122.3370237,Pavement,38.30551529,-122.3370438,Y,C
573,620,Tectonic,Source: Napa 2014; Browns Valley Rd.; ~5 cm right-lateral displacement of pavement.,,,RL,,,348**,,,,,,,,,,,,,,,,,5.0**,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:03.7,Brooks,00:03.7,Napa_Migration,,,38.30554075,-122.3370513,Pavement,38.30559158,-122.3369751,Y,C
574,621,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:03.7,Delattre,00:03.7,Napa_Migration,,,38.30554075,-122.3370513,Pavement,38.30552673,-122.3371964,Y,C
575,622,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:03.7,Dawson/Davenport,00:03.7,Napa_Migration,,,38.30554075,-122.3370513,Pavement,38.30555725,-122.3370514,Y,C
576,623,Tectonic,Source: Napa 2014; Browns Valley Rd: 7 cm right-lateral offset of center stripe.,,,RL,,,348**,,,,,,,,,,,,,,,,,7.0**,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:03.7,Holzer,00:03.7,Napa_Migration,,,38.30554075,-122.3370513,Pavement,38.30553818,-122.3370209,Y,C
577,624,Tectonic,Source: Napa 2014; New pavement is crack free after being repaired post-quake.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:01,,,,,,,,,,,,,,,00:03.8,Seitz,00:03.8,Napa_Migration,,,38.30554075,-122.3370513,Pavement,38.30547714,-122.3370209,N,C
578,625,Tectonic,Source: Napa 2014; Site name: browns_valley - Measurement: 3 cm - Measurement azimuth: 40 - Feature azimuth: None - Displacement sense: RL; water main broken; from photo.,,,RL,,,40,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:03.8,Morelan/Trexler,00:03.8,Napa_Migration,"Morelan, A., Trexler, C., and Oskin, M., 2015, Surface-Rupture and Slip Observations on the Day of the 24 August 2014 South Napa Earthquake: Seismological Research Letters, v. 86, no. 4, p. 1119-1127; supplemental materials are also available online at: https://ucdavis.app.box.com/s/9zsz84638fp90grhikzx",,38.30556911,-122.3370319,Pavement,38.30556488,-122.3370056,Y,C
579,626,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:03.8,Dawson/Davenport,00:03.8,Napa_Migration,,,38.30556911,-122.3370319,Pavement,38.30557251,-122.3370056,Y,C
580,627,Tectonic,Source: Napa 2014; Browns Valley Road. looking east.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:03.8,Delattre,00:03.8,Napa_Migration,,,38.30560638,-122.3370705,Curb/Sidewalk,38.30559921,-122.3370972,Y,C
581,628,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:03.8,Dawson/Davenport,00:03.8,Napa_Migration,,,38.30560638,-122.3370705,Curb/Sidewalk,38.30565643,-122.3373795,Y,C
582,629,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:03.9,Holzer,00:03.9,Napa_Migration,,,38.30560638,-122.3370705,Curb/Sidewalk,38.30561066,-122.337059,Y,C
583,630,Tectonic,Source: Napa 2014; 5-6 cm right-lateral offset measured in three cement joints in driveway. North side of road.,,,RL,,,,,,,,,,,,,,,,,,,,5-6*,,,,,,,,,,,,2014:08:27,,,,,,,,,,,,,,,00:03.9,Rubin,00:03.9,Napa_Migration,,,38.30560638,-122.3370705,Curb/Sidewalk,38.30565643,-122.3370438,N,C
584,631,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:30,,,,,,,,,,,,,,,00:03.9,Wells,00:03.9,Napa_Migration,,,38.30560638,-122.3370705,Curb/Sidewalk,38.30559158,-122.3370667,Y,C
585,632,Tectonic,Source: Napa 2014; 6 cm on driveway joint; right-lateral.,,,RL,,,,,,,,,,,,,,,,,,,,6*,,,,,,,,,,,,2014:09:01,,,,,,,,,,,,,,,00:03.9,Seitz,00:03.9,Napa_Migration,,,38.30560638,-122.3370705,Curb/Sidewalk,38.30548477,-122.3370132,Y,C
586,633,Tectonic,Source: Napa 2014; nan,,,RL,,,,,,,,,,,,,,,,,,,,5*,,,,,,,,,,,,2014:08:27,,,,,,,,,,,,,,,00:04.0,Seitz,00:04.0,Napa_Migration,,,38.30564569,-122.3370741,Curb/Sidewalk,38.30570221,-122.3370438,Y,C
587,634,Tectonic,Source: Napa 2014; nan,,,RL,,,,,,,,,,,,,,,,,,,,5*,,,,,,,,,,,,2014:09:01,,,,,,,,,,,,,,,00:04.0,Seitz,00:04.0,Napa_Migration,,,38.30564569,-122.3370741,Curb/Sidewalk,38.30570221,-122.3371201,Y,C
588,635,Tectonic,Source: Napa 2014; Cracks in pathway.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:04.0,Schwartz,00:04.0,Napa_Migration,,,38.30599331,-122.3368663,Soil,38.30598831,-122.336853,Y,C
589,636,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:04.0,Dawson/Davenport,00:04.0,Napa_Migration,,,38.30685276,-122.3374998,Curb/Sidewalk,38.3068428,-122.3375092,Y,C
590,637,Tectonic,Source: Napa 2014; Site name: partrick - Measurement: 0.5 cm - Measurement azimuth: None - Feature azimuth: None - Displacement sense: RL; from photo.,,,RL,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:04.1,Morelan/Trexler,00:04.1,Napa_Migration,"Morelan, A., Trexler, C., and Oskin, M., 2015, Surface-Rupture and Slip Observations on the Day of the 24 August 2014 South Napa Earthquake: Seismological Research Letters, v. 86, no. 4, p. 1119-1127; supplemental materials are also available online at: https://ucdavis.app.box.com/s/9zsz84638fp90grhikzx",,38.3068538,-122.3375153,Pavement,38.30685043,-122.3374863,Y,C
591,638,Tectonic,Source: Napa 2014; More rupture including popped up south sidewalk of Browns Valley Rd. curb.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:04.1,Lienkaemper/Schwartz,00:04.1,Napa_Migration,,,38.30689104,-122.3374997,Pavement,38.30683136,-122.3375168,Y,C
592,639,Tectonic,Source: Napa 2014; Patrrick Rd. looking north.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:04.1,Delattre,00:04.1,Napa_Migration,,,38.30689104,-122.3374997,Pavement,38.30680084,-122.3374023,Y,C
593,640,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:04.2,Dawson/Davenport,00:04.2,Napa_Migration,,,38.30689104,-122.3374997,Pavement,38.3068924,-122.3374863,Y,C
594,641,Tectonic,Source: Napa 2014; Partrick Rd. looking east.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:04.2,Delattre,00:04.2,Napa_Migration,,,38.3069322,-122.3374816,Pavement,38.30690002,-122.3374023,Y,C
595,642,Tectonic,"Source: Napa 2014; Surface rupture forming moletrack on asphalt road, tented concrete curb and displaced sidewalk in right-lateral sense on Partrick Road along eastern strand of the surface rupture. Right-lateral offset is on the order of between 5 - 10 cm.",,,RL,,,,,,,,,,,,,,,,,,,,"5-10""",,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:04.2,Dawson/Davenport,00:04.2,Napa_Migration,"Dawson, T., Kelson, K., Wesling, J., Hudnut, K. and Ponti, D., 2014, Surface fault rupture associated with the M 6.0 South Napa earthquake of August 24, 2014, in August 24, 2014 South Napa, California Earthquake, section 3: GEER Association Rept. No. GEER-037.",,38.30694746,-122.3374793,Curb/Sidewalk,38.30693436,-122.3374634,Y,C
596,643,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:27,,,,,,,,,,,,,,,00:04.2,Seitz,00:04.2,Napa_Migration,,,38.30696853,-122.3374863,Curb/Sidewalk,38.3069191,-122.3374405,Y,C
597,644,Tectonic,"Source: Napa 2014; Offset repaired. Sidewalk panels rotated broadly, no good measurable features. Estimate 2-4 cm.",,,RL,,,,,,,,,,,,,,,,,,,,2-4*,,,,,,,,,,,,2014:08:27,,,,,,,,,,,,,,,00:04.3,Rubin,00:04.3,Napa_Migration,,,38.30696853,-122.3374863,Curb/Sidewalk,38.30702591,-122.3374252,N,C
598,645,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:04.3,Dawson/Davenport,00:04.3,Napa_Migration,,,38.30699657,-122.3374385,Curb/Sidewalk,38.30699158,-122.3374252,Y,C
599,646,Tectonic,"Source: Napa 2014; Looking NE, new pool shell appeared undamaged, cracks & separations in new decking.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:04.3,Delattre,00:04.3,Napa_Migration,,,38.30703853,-122.3374843,Other,38.30699921,-122.3375015,Y,C
600,647,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:04.3,Dawson/Davenport,00:04.3,Napa_Migration,,,38.30703853,-122.3374843,Other,38.30700302,-122.3374863,Y,C
601,648,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:04.4,Dawson/Davenport,00:04.4,Napa_Migration,,,38.30707287,-122.3374309,Wall/Fence,38.30706787,-122.3374176,Y,C
602,649,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:04.4,Dawson/Davenport,00:04.4,Napa_Migration,,,38.30708812,-122.3375758,Wall/Fence,38.30708313,-122.3375626,Y,C
603,650,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:04.4,Dawson/Davenport,00:04.4,Napa_Migration,,,38.30730556,-122.3372783,Curb/Sidewalk,38.30730057,-122.337265,Y,C
604,651,Tectonic,Source: Napa 2014; Left-stepping en echelon cracks in street open 3.5 cm. Right-lateral separation on south curb 3 cm. Local left-lateral. Broad Right-lateral deflection of north curb over 5-6 m. Offset in south curb occurs 5.5 m east of crack in street.,,,RL,,,341**,,,3.5*,,,,,,,,,,,,,,3.2**,,,,,,,,,,,,2014:08:27,,,,,,,,,,,,,,,00:04.4,Rubin/Seitz,00:04.4,Napa_Migration,,,38.30732845,-122.3374461,Pavement,38.30728912,-122.3377609,Y,C
605,652,Tectonic,"Source: Napa 2014; Site name: covey - Measurement: 4 cm - Measurement azimuth: 10 - Feature azimuth: 30 - Displacement sense: RL. Crack across road. (Compiler note: Values above come from summary spreadsheet provided. Publication (Morelan and others, 2015) reports that no measurement was taken.",,,RL,,,10,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:04.5,Morelan/Trexler,00:04.5,Napa_Migration,"Morelan, A., Trexler, C., and Oskin, M., 2015, Surface-Rupture and Slip Observations on the Day of the 24 August 2014 South Napa Earthquake: Seismological Research Letters, v. 86, no. 4, p. 1119-1127; supplemental materials are also available online at: https://ucdavis.app.box.com/s/9zsz84638fp90grhikzx",,38.30736679,-122.3376025,Pavement,38.3073616,-122.3375702,Y,C
606,653,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:04.5,Dawson/Davenport,00:04.5,Napa_Migration,,,38.30736679,-122.3376025,Pavement,38.30736542,-122.3375854,Y,C
607,654,Tectonic,Source: Napa 2014; House where rupture goes through. Chimney damage across street.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,00:04.5,Dawson,00:04.5,Napa_Migration,,,38.30736679,-122.3376025,Pavement,38.30729294,-122.3373337,N,C
608,655,Tectonic,Source: Napa 2014; Covey Ct. rupture.,,,RL,,,,,,,,,,,,,,,,,,,,4*,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:04.5,Lienkaemper/Schwartz,00:04.5,Napa_Migration,,,38.30739861,-122.3375895,Curb/Sidewalk,38.30739594,-122.3375549,Y,C
609,656,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:04.6,Dawson/Davenport,00:04.6,Napa_Migration,,,38.30743145,-122.3378352,Curb/Sidewalk,38.30742645,-122.337822,Y,C
610,657,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:04.6,Dawson,00:04.6,Napa_Migration,,,38.30811046,-122.3376674,Curb/Sidewalk,38.30810547,-122.3376541,Y,C
611,658,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:27,,,,,,,,,,,,,,,00:04.6,Seitz,00:04.6,Napa_Migration,,,38.3081318,-122.3378193,Pavement,38.30815125,-122.3377686,Y,C
612,659,Tectonic,"Source: Napa 2014; Photo of rupture crossing Ellen Wy, view south.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:04.6,Lienkaemper/Schwartz,00:04.6,Napa_Migration,,,38.30819702,-122.3378034,Pavement,38.30819702,-122.3378525,Y,C
613,660,Tectonic,Source: Napa 2014; Left-stepping cracks 5-6 m apart. No measurable or observed offsets.,,,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:27,,,,,,,,,,,,,,,00:04.7,Seitz/Rubin,00:04.7,Napa_Migration,,,38.30819702,-122.3378034,Pavement,38.30818176,-122.3378143,Y,C
614,661,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:04.7,Dawson,00:04.7,Napa_Migration,,,38.30820985,-122.3378019,Curb/Sidewalk,38.30821228,-122.3377533,Y,C
615,662,Tectonic,"Source: Napa 2014; Pull-apart, true RL.",,,RL,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:04.7,Lienkaemper/Schwartz,00:04.7,Napa_Migration,,,38.30997866,-122.3386566,Pavement,38.31029129,-122.3387909,Y,C
616,663,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,00:04.7,Morelan/Trexler,00:04.7,Napa_Migration,"Morelan, A., Trexler, C., and Oskin, M., 2015, Surface-Rupture and Slip Observations on the Day of the 24 August 2014 South Napa Earthquake: Seismological Research Letters, v. 86, no. 4, p. 1119-1127; supplemental materials are also available online at: https://ucdavis.app.box.com/s/9zsz84638fp90grhikzx",,38.30997866,-122.3386566,Pavement,38.3099823,-122.3386002,Y,C
617,664,Tectonic,"Source: Napa 2014; Two open cracks in street, curb, and sidewalk. 4 mm right-lateral offset.",,,RL,,,,,,,,,,,,,,,,,,,,0.4*,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,00:04.8,Seitz/Rubin,00:04.8,Napa_Migration,,,38.31001111,-122.338647,Curb/Sidewalk,38.30991364,-122.3385391,Y,C
618,665,Tectonic,Source: Napa 2014; Site name: mason - Measurement: None - Measurement azimuth: None - Feature azimuth: 10 - Displacement sense: RL; buckled asphalt and sidewalks.,,,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:04.8,Morelan/Trexler,00:04.8,Napa_Migration,"Morelan, A., Trexler, C., and Oskin, M., 2015, Surface-Rupture and Slip Observations on the Day of the 24 August 2014 South Napa Earthquake: Seismological Research Letters, v. 86, no. 4, p. 1119-1127; supplemental materials are also available online at: https://ucdavis.app.box.com/s/9zsz84638fp90grhikzx",,38.31002163,-122.3386058,Pavement,38.31001663,-122.3385925,Y,C
619,666,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:04.8,Lienkaemper/Schwartz,00:04.8,Napa_Migration,,,38.31015895,-122.3387813,Pavement,38.31015396,-122.338768,Y,C
620,667,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:04.8,Lienkaemper/Schwartz,00:04.8,Napa_Migration,,,38.31036876,-122.3388118,Pavement,38.31036377,-122.3387985,Y,C
621,668,Tectonic,Source: Napa 2014; Photo of pop-up in pavement between Scenic Dr. and Linda Mesa Way.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:04.9,Lienkaemper/Schwartz,00:04.9,Napa_Migration,,,38.31051025,-122.3388394,Pavement,38.31050491,-122.338829,Y,C
622,669,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:04.9,Lienkaemper/Schwartz,00:04.9,Napa_Migration,,,38.31069301,-122.338911,Curb/Sidewalk,38.31068802,-122.3388977,Y,C
623,670,Uncertain,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,00:04.9,Seitz/Rubin,00:04.9,Napa_Migration,,,38.31073879,-122.3384608,Curb/Sidewalk,38.3107338,-122.3384476,Y,C
624,671,Tectonic,Source: Napa 2014; Compiler note: curb offset estimated from photograph.,,,RL,,,,,,,,,,,,,,,,,,,,2*,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:04.9,Lienkaemper/Schwartz,00:04.9,Napa_Migration,,,38.31083323,-122.3390303,Curb/Sidewalk,38.31082916,-122.3389893,Y,C
625,672,Tectonic,Source: Napa 2014; 2.5 cm right-lateral offset in curb.,,,RL,,,,,,,,,,,,,,,,,,,,2.5*,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,00:05.0,Seitz/Rubin,00:05.0,Napa_Migration,,,38.31083479,-122.3390317,Curb/Sidewalk,38.31092453,-122.339035,Y,C
626,673,Tectonic,Source: Napa 2014; Linda Mesa - broad zone about 130 m wide. Extent of broader slip and possible step over.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:05.0,Lienkaemper/Schwartz,00:05.0,Napa_Migration,,,38.31090905,-122.3390967,Pavement,38.31092072,-122.3391037,Y,C
627,674,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,00:05.0,Seitz/Rubin,00:05.0,Napa_Migration,,,38.31159409,-122.3393716,Curb/Sidewalk,38.31163025,-122.3393784,Y,C
